7TH ST & BRUSH ST	OAKLAND		CALIFORNIA	 USA	37.802290030663	-122.28131988192	7th St & Brush St, Oakland, California, 94607	geoloky
7TH ST & BRUSH ST	OAKLAND		CALIFORNIA	 USA	37.802290030663	-122.28131988192	7th St & Brush St, Oakland, California, 94607	geoloky
E 12TH ST & 29TH AV	OAKLAND		CALIFORNIA	 USA	37.778050027684	-122.2302798751	E 12th St & 29th Ave, Oakland, California, 94601	geoloky
E 12TH ST & 22ND AV	OAKLAND		CALIFORNIA	 USA	37.783740040745	-122.23862992704	E 12th St & 22nd Ave, Oakland, California, 94606	geoloky
5TH ST & OAK ST	OAKLAND		CALIFORNIA	 USA	37.8033798	-122.2907312	5th Street, South Prescott, Oakland, Alameda County, California, 94607, United States of America	geoloky
7TH ST & MARKET ST	OAKLAND		CALIFORNIA	 USA	37.8025967	-122.2824617	7th Street & Market Street, 7th Street, Old Oakland Historic District, Oakland, Alameda County, California, 94607, United States of America	geoloky
1995 EMBARCADERO	OAKLAND		CALIFORNIA	 USA	37.783791437521	-122.24328254167	1995, Embarcadero, San Antonio, Oakland, Alameda County, California, 94606, United States of America	geoloky
18TH ST & CASTRO ST	OAKLAND		CALIFORNIA	 USA	37.809300025836	-122.27550988192	18th St & Castro St, Oakland, California, 94612	geoloky
6TH ST & FRANKLIN ST	OAKLAND		CALIFORNIA	 USA	37.794281166667	-122.27587570833	6, Franklin Street, Jack London Square, Oakland, Alameda County, California, 94607, United States of America	geoloky
69TH AV & SAN LEANDRO ST	OAKLAND		CALIFORNIA	 USA	37.755150039566	-122.19888989916	69th Ave & San Leandro St, Oakland, California, 94621	geoloky
1112 29TH AV	OAKLAND		CALIFORNIA	 USA	37.776446526927	-122.23195354616	1112, 29th Avenue, Jingletown, Oakland, Alameda County, California, 94601, United States of America	geoloky
55 SANTA CLARA AV	OAKLAND		CALIFORNIA	 USA	37.820388122449	-122.25494030612	55, Santa Clara Avenue, Harrison/Oakland, Oakland, Alameda County, California, 94610, United States of America	geoloky
601 WEBSTER ST	OAKLAND		CALIFORNIA	 USA	37.798025	-122.272283	601, Webster Street, Chinatown, Oakland, Alameda County, California, 94607, United States of America	geoloky
40TH ST & MANILA AV	OAKLAND		CALIFORNIA	 USA	37.828060024338	-122.25783990801	40th St & Manila Ave, Oakland, California, 94609	geoloky
37TH AV & E 9TH ST	OAKLAND		CALIFORNIA	 USA	37.77193002299	-122.22347988851	37th Ave & E 9th St, Oakland, California, 94601	geoloky
E 12TH ST & 20TH AV	OAKLAND		CALIFORNIA	 USA	37.7921407	-122.2514854	East 12th Street, San Antonio, Oakland, Alameda County, California, 94606-3636, United States of America	geoloky
7TH ST & BRUSH ST	OAKLAND		CALIFORNIA	 USA	37.802290030663	-122.28131988192	7th St & Brush St, Oakland, California, 94607	geoloky
7TH ST & BRUSH ST	OAKLAND		CALIFORNIA	 USA	37.802290030663	-122.28131988192	7th St & Brush St, Oakland, California, 94607	geoloky
ALAMEDA AV & FRUITVALE AV	OAKLAND		CALIFORNIA	 USA	37.7680722	-122.2210434	Alameda Avenue, Fruitvale, Oakland, Alameda County, California, 94601, United States of America	geoloky
7200 SAN LEANDRO ST	OAKLAND		CALIFORNIA	 USA	37.7722695	-122.2205966	San Leandro Street, Fruitvale, Oakland, Alameda County, California, 94601, United States of America	geoloky
34TH ST & WOOD ST	OAKLAND		CALIFORNIA	 USA	37.824570051313	-122.2906398877	34th St & Wood St, Emeryville, California, 94608	geoloky
23RD ST & MARTIN LUTHER KING JR WY	OAKLAND		CALIFORNIA	 USA	37.813260055991	-122.27254989663	23rd St & Martin Luther King Jr Way, Oakland, California, 94612	geoloky
GRAND AV & HARRISON ST	OAKLAND		CALIFORNIA	 USA	37.8108208	-122.2626986	Grand Avenue & Harrison Street, Grand Avenue, Financial District, Oakland, Alameda County, California, 94612, United States of America	geoloky
E 12TH ST & 46TH AV	OAKLAND		CALIFORNIA	 USA	37.76993	-122.21339		manual, openstreetmap
1900 E 12TH ST	OAKLAND		CALIFORNIA	 USA	37.7856814	-122.24129715468	American Emperor, 1900, East 12th Street, San Antonio, Oakland, Alameda County, California, 94606-3636, United States of America	geoloky
5TH ST & MANDELA PKWY	OAKLAND		CALIFORNIA	 USA	37.803790056055	-122.29407990458	5th St & Mandela Pkwy, Oakland, California, 94607	geoloky
34TH ST & SAN PABLO AV	OAKLAND		CALIFORNIA	 USA	37.825150037103	-122.27803987557	34th St & San Pablo Ave, Emeryville, California, 94608	geoloky
1608 26TH ST	OAKLAND		CALIFORNIA	 USA	37.82093155102	-122.28942826531	1608, 26th Street, Hoover-Foster, Oakland, Alameda County, California, 94607, United States of America	geoloky
7TH ST & BRUSH ST	OAKLAND		CALIFORNIA	 USA	37.802290030663	-122.28131988192	7th St & Brush St, Oakland, California, 94607	geoloky
NB HIGH OFFRP ST & NB I880	OAKLAND		CALIFORNIA	 USA	37.768380035538	-122.22012989326	High St & I-880 N, Oakland, California, 94601	geoloky
E 12TH ST & 23RD AV	OAKLAND		CALIFORNIA	 USA	37.783610037427	-122.23870989039	E 12th St & 23rd Ave, Oakland, California, 94606	geoloky
E 12TH ST & 17TH AV	OAKLAND		CALIFORNIA	 USA	37.786880027404	-122.24388990656	E 12th St & 17th Ave, Oakland, California, 94606	geoloky
BROADWAY & NB I880	OAKLAND		CALIFORNIA	 USA	37.798600023519	-122.27474989475	Broadway & I-880 N, Oakland, California, 94607	geoloky
66TH AV & SAN LEANDRO ST	OAKLAND		CALIFORNIA	 USA	37.756810033581	-122.20077993451	66th Ave & San Leandro St, Oakland, California, 94621	geoloky
54TH AV & SAN LEANDRO ST	OAKLAND		CALIFORNIA	 USA	37.7642800276	-122.20963994144	54th Ave & San Leandro St, Oakland, California, 94601	geoloky
47TH AV & SAN LEANDRO ST	OAKLAND		CALIFORNIA	 USA	37.768170026954	-122.21418988994	47th Ave & San Leandro St, Oakland, California, 94601	geoloky
22ND ST & BRUSH ST	OAKLAND		CALIFORNIA	 USA	37.812350032764	-122.27508994857	22nd St & Brush St, Oakland, California, 94612	geoloky
HIGH ST & JENSEN ST	OAKLAND		CALIFORNIA	 USA	37.7673911	-122.2214367	Jensen Street, Fruitvale, Oakland, Alameda County, California, 94601, United States of America	geoloky
HEGENBERGER OFFRP & SAN LEANDRO ST	OAKLAND		CALIFORNIA	 USA	37.752530024272	-122.19579991055	Hegenberger Rd & San Leandro St, Oakland, California, 94621	geoloky
7TH ST & BRUSH ST	OAKLAND		CALIFORNIA	 USA	37.802290030663	-122.28131988192	7th St & Brush St, Oakland, California, 94607	geoloky
6TH ST & BRUSH ST	OAKLAND		CALIFORNIA	 USA	37.8129958	-122.2746758	Brush Street, San Pablo Gateway, Oakland, Alameda County, California, 94612-2202, United States of America	geoloky
23RD ST & HARRISON ST	OAKLAND		CALIFORNIA	 USA	37.811470058659	-122.26220989705	23rd St & Harrison St, Oakland, California, 94612	geoloky
22ND ST & BRUSH ST	OAKLAND		CALIFORNIA	 USA	37.812350032764	-122.27508994857	22nd St & Brush St, Oakland, California, 94612	geoloky
23RD ST & BRUSH ST	OAKLAND		CALIFORNIA	 USA	37.813330044883	-122.27442995751	23rd St & Brush St, Oakland, California, 94612	geoloky
7TH ST & BROADWAY	OAKLAND		CALIFORNIA	 USA	37.799490055907	-122.2741898998	7th St & Broadway, Oakland, California, 94607	geoloky
3800 MANILA AV	OAKLAND		CALIFORNIA	 USA	37.826445	-122.258667	3800, Manila Avenue, Broadway Auto Row, Oakland, Alameda County, California, 94609, United States of America	geoloky
3601 TELEGRAPH AV	OAKLAND		CALIFORNIA	 USA	37.8372721	-122.2623213	Telegraph Avenue, Temescal, Oakland, Alameda County, California, 94609, United States of America	geoloky
NORTHGATE AV & SYCAMORE ST	OAKLAND		CALIFORNIA	 USA	37.81542003053	-122.27023992793	Northgate Ave & Sycamore St, Oakland, California, 94612	geoloky
34TH ST & BROADWAY	OAKLAND		CALIFORNIA	 USA	37.8220255	-122.261826	34th Street, Oak Glen Park, Oakland, Alameda County, California, 94609, United States of America	geoloky
5TH ST & BROADWAY	OAKLAND		CALIFORNIA	 USA	37.798160057421	-122.2750399086	5th St & Broadway, Oakland, California, 94607	geoloky
98TH AV & SAN LEANDRO ST	OAKLAND		CALIFORNIA	 USA	37.739180041356	-122.17975988154	98th Ave & San Leandro St, Oakland, California, 94603	geoloky
34TH ST & ANDOVER ST	OAKLAND		CALIFORNIA	 USA	37.821980043232	-122.26417989575	34th St & Andover St, Oakland, California, 94609	geoloky
24TH ST & NORTHGATE AV	OAKLAND		CALIFORNIA	 USA	37.813800060104	-122.27059993067	24th St & Northgate Ave, Oakland, California, 94612	geoloky
7TH ST & BRUSH ST	OAKLAND		CALIFORNIA	 USA	37.802290030663	-122.28131988192	7th St & Brush St, Oakland, California, 94607	geoloky
E 12TH ST & 29TH AV	OAKLAND		CALIFORNIA	 USA	37.778050027684	-122.2302798751	E 12th St & 29th Ave, Oakland, California, 94601	geoloky
NORTHGATE AV & SYCAMORE ST	OAKLAND		CALIFORNIA	 USA	37.81542003053	-122.27023992793	Northgate Ave & Sycamore St, Oakland, California, 94612	geoloky
NORTHGATE AV & SYCAMORE ST	OAKLAND		CALIFORNIA	 USA	37.81542003053	-122.27023992793	Northgate Ave & Sycamore St, Oakland, California, 94612	geoloky
2103 SAN PABLO AV	OAKLAND		CALIFORNIA	 USA	37.811662959184	-122.27361361225	2103, San Pablo Avenue, San Pablo Gateway, Oakland, Alameda County, California, 94612, United States of America	geoloky
3RD ST & CHESTER ST	OAKLAND		CALIFORNIA	 USA	37.802860041988	-122.29699990819	3rd St & Chester St, Oakland, California, 94607	geoloky
W GRAND AV & MARITIME ST	OAKLAND		CALIFORNIA	 USA	37.822640034288	-122.30041989232	W Grand Ave & Maritime St, Oakland, California, 94607	geoloky
2301 EMBARCADERO	OAKLAND		CALIFORNIA	 USA	37.779186	-122.242721	2301, Embarcadero, Jingletown, Oakland, Alameda County, California, 94606, United States of America	geoloky
34TH ST & ANDOVER ST	OAKLAND		CALIFORNIA	 USA	37.821980043232	-122.26417989575	34th St & Andover St, Oakland, California, 94609	geoloky
3400 TELEGRAPH AV	OAKLAND		CALIFORNIA	 USA	37.8227363	-122.26550250755	Walgreens, 3400, Telegraph Avenue, Mosswood, Oakland, Alameda County, California, 94609, United States of America	geoloky
34TH ST & WOOD ST	OAKLAND		CALIFORNIA	 USA	37.824570051313	-122.2906398877	34th St & Wood St, Emeryville, California, 94608	geoloky
55 SANTA CLARA AV	OAKLAND		CALIFORNIA	 USA	37.820388122449	-122.25494030612	55, Santa Clara Avenue, Harrison/Oakland, Oakland, Alameda County, California, 94610, United States of America	geoloky
5TH AV & EMBARCADERO	OAKLAND		CALIFORNIA	 USA	37.790170050128	-122.26002993167	5th Ave & Embarcadero, Oakland, California, 94606	geoloky
E 12TH ST & 19TH AV	OAKLAND		CALIFORNIA	 USA	37.7921407	-122.2514854	East 12th Street, San Antonio, Oakland, Alameda County, California, 94606-3636, United States of America	geoloky
W GRAND AV & NB I880 CONN	OAKLAND		CALIFORNIA	 USA	37.819280022671	-122.29438995118	W Grand Ave & I-880 N, Oakland, California, 94607	geoloky
6TH ST & WEBSTER ST	OAKLAND		CALIFORNIA	 USA	37.7972411	-122.2728657	Webster Street, Jack London Square, Oakland, Alameda County, California, 94607, United States of America	geoloky
5TH ST & JACKSON ST	OAKLAND		CALIFORNIA	 USA	37.795790032389	-122.26908993082	5th St & Jackson St, Oakland, California, 94607	geoloky
E 12TH ST & 29TH AV	OAKLAND		CALIFORNIA	 USA	37.778050027684	-122.2302798751	E 12th St & 29th Ave, Oakland, California, 94601	geoloky
E 12TH ST & 14TH AV	OAKLAND		CALIFORNIA	 USA	37.7921407	-122.2514854	East 12th Street, San Antonio, Oakland, Alameda County, California, 94606-3636, United States of America	geoloky
5TH ST & BROADWAY	OAKLAND		CALIFORNIA	 USA	37.798160057421	-122.2750399086	5th St & Broadway, Oakland, California, 94607	geoloky
1006 JEFFERSON ST	OAKLAND		CALIFORNIA	 USA	37.803081724317	-122.27636218062	1006, Jefferson Street, Old Oakland Historic District, Oakland, Alameda County, California, 94607, United States of America	geoloky
36TH ST & MARTIN LUTHER KING JR WY	OAKLAND		CALIFORNIA	 USA	37.825080048211	-122.26958991134	36th St & Martin Luther King Jr Way, Oakland, California, 94609	geoloky
32ND ST & WOOD ST	OAKLAND		CALIFORNIA	 USA	37.822820035658	-122.29024987774	32nd St & Wood St, Emeryville, California, 94608	geoloky
11TH ST & BRUSH ST	OAKLAND		CALIFORNIA	 USA	37.8052283	-122.2802435	11th Street & Brush Street, 11th Street, Old Oakland Historic District, Oakland, Alameda County, California, 94607, United States of America	geoloky
5TH ST & MARKET ST	OAKLAND		CALIFORNIA	 USA	37.8011607	-122.2829743	5th Street & Market Street, 5th Street, Jack London Square, Oakland, Alameda County, California, 94607, United States of America	geoloky
E 12TH ST & 16TH AV	OAKLAND		CALIFORNIA	 USA	37.7921407	-122.2514854	East 12th Street, San Antonio, Oakland, Alameda County, California, 94606-3636, United States of America	geoloky
1101 EMBARCADERO WEST	OAKLAND		CALIFORNIA	 USA	37.798672417792	-122.28959139694	1101, Embarcadero West, United Intermodal Service West Oakland Yard, Oakland, Alameda County, California, 94607, United States of America	geoloky
MARTIN LUTHER KING JR WY & SYCAMORE ST	OAKLAND		CALIFORNIA	 USA	37.815650029953	-122.27196995275	Martin Luther King Jr Way & Sycamore St, Oakland, California, 94612	geoloky
W GRAND AV & WOOD ST	OAKLAND		CALIFORNIA	 USA	37.818710053255	-122.29348990242	W Grand Ave & Wood St, Oakland, California, 94607	geoloky
414 HALE AV	OAKLAND		CALIFORNIA	 USA	37.732419853493	-122.18088786187	414, Hale Avenue, Brookfield Village, Oakland, Alameda County, California, 94603, United States of America	geoloky
6TH ST & MARTIN LUTHER KING JR WY	OAKLAND		CALIFORNIA	 USA	37.800680034701	-122.27937989043	6th St & Martin Luther King Jr Way, Oakland, California, 94607	geoloky
12TH ST & WB I980	OAKLAND		CALIFORNIA	 USA	37.805500048122	-122.27853993991	12th St & I-980 E, Oakland, California, 94607	geoloky
600 HARRISON ST	OAKLAND		CALIFORNIA	 USA	37.797353	-122.270993	600, Harrison Street, Chinatown, Oakland, Alameda County, California, 94612, United States of America	geoloky
E 16TH ST & FRUITVALE AV	OAKLAND		CALIFORNIA	 USA	37.7823976	-122.229922	East 16th Street, Fruitvale, Oakland, Alameda County, California, 94601, United States of America	geoloky
5TH ST & FILBERT ST	OAKLAND		CALIFORNIA	 USA	37.801850022656	-122.28549993703	5th St & Filbert St, Oakland, California, 94607	geoloky
3775 ALAMEDA AV	OAKLAND		CALIFORNIA	 USA	37.768059019121	-122.2248150418	3775, Alameda Avenue, Oakland, Alameda County, California, 94601, United States of America	geoloky
7TH ST & CASTRO ST	OAKLAND		CALIFORNIA	 USA	37.801740052086	-122.27994994367	7th St & Castro St, Oakland, California, 94607	geoloky
5920 SAN PABLO AV	OAKLAND		CALIFORNIA	 USA	37.8424963	-122.2833663	Style Cleaners, 5920, San Pablo Avenue, Golden Gate, Oakland, Alameda County, California, 94608, United States of America	geoloky
ADAMS ST & MACARTHUR BLVD	OAKLAND		CALIFORNIA	 USA	37.816190034065	-122.25231992186	Adams St & MacArthur Blvd, Oakland, California, 94610	geoloky
7TH ST & BRUSH ST	OAKLAND		CALIFORNIA	 USA	37.802290030663	-122.28131988192	7th St & Brush St, Oakland, California, 94607	geoloky
E 12TH ST & 18TH AV	OAKLAND		CALIFORNIA	 USA	37.786290025239	-122.24283990555	E 12th St & 18th Ave, Oakland, California, 94606	geoloky
5TH ST & WEBSTER ST	OAKLAND		CALIFORNIA	 USA	37.797130047249	-122.27267989995	5th St & Webster St, Oakland, California, 94607	geoloky
6TH ST & WEBSTER ST	OAKLAND		CALIFORNIA	 USA	37.7972411	-122.2728657	Webster Street, Jack London Square, Oakland, Alameda County, California, 94607, United States of America	geoloky
EMBARCADERO & OAK ST	OAKLAND		CALIFORNIA	 USA	37.7885758	-122.2528341	Embarcadero, San Antonio, Oakland, Alameda County, California, 94606-3636, United States of America	geoloky
4TH ST & FALLON ST	OAKLAND		CALIFORNIA	 USA	37.793980044217	-122.26581989893	4th St & Fallon St, Oakland, California, 94607	geoloky
66TH AV & SAN LEANDRO ST	OAKLAND		CALIFORNIA	 USA	37.756810033581	-122.20077993451	66th Ave & San Leandro St, Oakland, California, 94621	geoloky
26TH ST & WOOD ST	OAKLAND		CALIFORNIA	 USA	37.82164	-122.29113		manual, openstreetmap
4TH ST & FRANKLIN ST	OAKLAND		CALIFORNIA	 USA	37.8006532	-122.2836868	4th Street, Old Oakland Historic District, Oakland, Alameda County, California, 94607, United States of America	geoloky
